mcid,movie_id,company_id,ctype,note
3731,96724,10163,production,
3732,198184,5,production,
3733,198184,2531,production,
3734,198184,7431,production,
3735,198184,18209,production,
3736,198184,28788,production,
3737,198184,31076,production,
3738,198184,34034,production,
3739,198184,53638,production,
3740,9481,33,production,
3741,9481,441,production,
3742,4547,1685,production,
3743,4547,7795,production,
3744,6415,79,production,
3745,6415,507,production,
3746,6415,6194,production,
3747,6415,23689,production,
3748,6415,23690,production,
3749,6415,23691,production,
3750,181283,491,production,
3751,181283,1645,production,
3752,181283,9015,production,
3753,9896,4,production,
3754,9896,3857,production,
3755,9896,11462,production,
3756,167,763,production,
3757,167,840,production,
3758,167,1178,production,
3759,167,19116,production,
3760,11232,14,production,
3761,11232,85,production,
3762,1636,306,production,
3763,1636,508,production,
3764,1636,73949,production,
3765,2148,41,production,
3766,2148,427,production,
3767,2148,991,production,
3768,5176,84,production,
3769,5176,1632,production,
3770,5176,7295,production,
3771,5176,10880,production,
3772,260346,306,production,
3773,260346,1115,production,
3774,260346,5358,production,
3775,260346,6877,production,
3776,260346,6896,production,
3777,260346,10611,production,
3778,260346,11261,production,
3779,260346,22213,production,
3780,260346,87854,production,
3781,1389,33,production,
3782,1389,216,production,
3783,9894,441,production,
3784,7504,2257,production,
3785,8592,9195,production,
3786,913,597,production,
3787,913,8411,production,
3788,11091,5,production,
3789,1368,41,production,
3790,593,5120,production,
3791,593,77882,production,
3792,593,77883,production,
3793,5393,614,production,
3794,5393,1632,production,
3795,5393,1718,production,
3796,5393,46875,production,
3797,9095,559,production,
3798,9095,18737,production,
3799,8874,559,production,
3800,11467,5,production,
3801,11467,497,production,
3802,11467,1560,production,
3803,320,129,production,
3804,320,1088,production,
3805,320,1089,production,
3806,199,4,production,
3807,199,76068,production,
3808,20533,6194,production,
3809,10684,711,production,
3810,1624,23,production,
3811,1624,33,production,
3812,325789,68620,production,
3813,113464,8411,production,
3814,113464,46957,production,
3815,113464,46958,production,
3816,888,33,production,
3817,888,56,production,
3818,888,1353,production,
3819,82675,306,production,
3820,82675,1115,production,
3821,82675,5358,production,
3822,82675,6877,production,
3823,82675,6896,production,
3824,82675,10611,production,
3825,4256,7405,production,
3826,4256,10958,production,
3827,1493,79,production,
3828,1493,97,production,
3829,1493,172,production,
3830,1493,4258,production,
3831,88751,12,production,
3832,88751,10221,production,
3833,11130,2,production,
3834,9944,6194,production,
3835,10731,508,production,
3836,10731,644,production,
3837,10731,6194,production,
3838,7350,17049,production,
3839,7350,70994,production,
3840,7350,86256,production,
3841,9869,4,production,
3842,9869,2767,production,
3843,4379,12,production,
3844,4379,705,production,
3845,4379,6363,production,
3846,4379,12067,production,
3847,146233,1088,production,
3848,146233,12199,production,
3849,146233,18208,production,
3850,2034,79,production,
3851,2034,172,production,
3852,2034,6194,production,
3853,2034,19507,production,
3854,2034,24939,production,
3855,926,27,production,
3856,926,2605,production,
3857,4248,1607,production,
3858,4248,1608,production,
3859,4248,7405,production,
3860,4248,10958,production,
3861,64328,2,production,
3862,36647,12,production,
3863,36647,421,production,
3864,36647,11321,production,
3865,36647,19551,production,
3866,7214,4,production,
3867,7214,746,production,
3868,7214,2184,production,
3869,1537,4,production,
3870,9360,441,production,
3871,9360,3803,production,
3872,9360,11134,production,
3873,9360,16387,production,
3874,9360,55532,production,
3875,9360,55533,production,
3876,6282,130,production,
3877,6282,9195,production,
3878,508,33,production,
3879,508,284,production,
3880,508,694,production,
3881,508,10163,production,
3882,9487,2,production,
3883,9487,3,production,
3884,768,306,production,
3885,768,476,production,
3886,2636,2596,production,
3887,2636,6194,production,
3888,2636,11134,production,
3889,10478,508,production,
3890,10478,6194,production,
3891,27983,39856,production,
3892,27983,60537,production,
3893,9981,33,production,
3894,7453,158,production,
3895,7453,2242,production,
3896,7453,2243,production,
3897,7453,9195,production,
3898,15045,306,production,
3899,15045,1302,production,
3900,15045,89719,production,
3901,7737,248,production,
3902,7737,342,production,
3903,7737,5755,production,
3904,7737,58249,production,
3905,232672,2608,production,
3906,232672,4194,production,
3907,232672,6194,production,
3908,232672,20788,production,
3909,17379,4,production,
3910,8987,33,production,
3911,8987,496,production,
3912,8987,662,production,
3913,11359,4,production,
3914,11359,441,production,
3915,11359,862,production,
3916,82525,4198,production,
3917,82525,7295,production,
3918,82525,11802,production,
3919,9759,12,production,
3920,9486,33,production,
3921,9486,694,production,
3922,9906,4171,production,
3923,9906,6194,production,
3924,9906,84419,production,
3925,9906,89136,production,
3926,841,10308,production,
3927,4688,497,production,
3928,4688,598,production,
3929,4148,27,production,
3930,4148,258,production,
3931,4148,288,production,
3932,4148,1522,production,
3933,4148,1550,production,
3934,4148,11843,production,
3935,2207,431,production,
3936,2207,890,production,
3937,2207,1088,production,
3938,2207,4741,production,
3939,2207,10254,production,
3940,2207,10405,production,
3941,2207,10885,production,
3942,2207,10886,production,
3943,9381,694,production,
3944,9381,1115,production,
3945,9381,5358,production,
3946,9381,6301,production,
3947,9381,11259,production,
3948,9381,11260,production,
3949,9381,11261,production,
3950,9381,20240,production,
3951,9625,6194,production,
3952,9625,17825,production,
3953,9304,441,production,
3954,20856,306,production,
3955,20856,508,production,
3956,20856,1894,production,
3957,20856,3855,production,
3958,20856,3856,production,
3959,5955,1171,production,
3960,5955,1403,production,
3961,5955,10210,production,
3962,5955,12263,production,
3963,5955,12264,production,
3964,9899,34,production,
3965,9899,145,production,
3966,9826,4,production,
3967,9826,79,production,
3968,9826,7965,production,
3969,21355,5,production,
3970,21355,14,production,
3971,10858,915,production,
3972,10858,1504,production,
3973,11439,264,production,
3974,11439,265,production,
3975,11439,355,production,
3976,11439,15671,production,
3977,9457,915,production,
3978,9457,1504,production,
3979,9457,45518,production,
3980,12412,2683,production,
3981,12412,4319,production,
3982,12412,9195,production,
3983,12412,20341,production,
3984,1494,724,production,
3985,13184,449,production,
3986,13184,704,production,
3987,13184,831,production,
3988,13184,1507,production,
3989,13184,2779,production,
3990,13184,2877,production,
3991,13184,2878,production,
3992,2185,9195,production,
3993,6639,12,production,
3994,6639,2053,production,
3995,38153,915,production,
3996,38153,1504,production,
3997,58233,33,production,
3998,116977,4174,production,
3999,116977,6574,production,
4000,68734,3281,production,
4001,68734,6194,production,
4002,68734,22695,production,
4003,5503,6194,production,
4004,27573,5,production,
4005,27573,333,production,
4006,27573,7295,production,
4007,27573,12199,production,
4008,819,278,production,
4009,819,6194,production,
4010,819,11407,production,
4011,1369,559,production,
4012,1369,14723,production,
4013,9623,441,production,
4014,10895,6,production,
4015,10895,3166,production,
4016,10935,60,production,
4017,10935,10932,production,
4018,834,126,production,
4019,834,3287,production,
4020,228066,306,production,
4021,228066,1302,production,
4022,228066,20478,production,
4023,228066,22213,production,
4024,711,414,production,
4025,711,415,production,
4026,711,441,production,
4027,711,50830,production,
4028,10468,5,production,
4029,10027,104,production,
4030,10027,972,production,
4031,10027,2748,production,
4032,10027,3823,production,
4033,10027,6896,production,
4034,10027,66739,production,
4035,10027,66740,production,
4036,11812,85,production,
4037,37233,4,production,
4038,37233,932,production,
4039,37233,1302,production,
4040,37950,33,production,
4041,37950,2527,production,
4042,37950,7295,production,
4043,27582,5490,production,
4044,27582,10254,production,
4045,27582,12252,production,
4046,27582,22035,production,
4047,27582,22443,production,
4048,64688,5,production,
4049,64688,333,production,
4050,64688,5585,production,
4051,64688,7295,production,
4052,64688,8411,production,
4053,509,282,production,
4054,509,283,production,
4055,509,10163,production,
4056,509,31080,production,
4057,7443,27,production,
4058,7443,297,production,
4059,7443,521,production,
4060,7443,7981,production,
4061,5966,216,production,
4062,5966,53626,production,
4063,11066,4,production,
4064,136795,289,production,
4065,136795,290,production,
4066,136795,306,production,
4067,136795,7076,production,
4068,136795,10893,production,
4069,136795,22213,production,
4070,8095,306,production,
4071,8095,11451,production,
4072,8095,11452,production,
4073,87826,5,production,
4074,87826,2608,production,
4075,87826,8000,production,
4076,11560,306,production,
4077,11560,508,production,
4078,11560,966,production,
4079,11560,1171,production,
4080,11560,10104,production,
4081,11560,20719,production,
4082,25189,559,production,
4083,25189,11317,production,
4084,2637,126,production,
4085,18480,33,production,
4086,709,7576,production,
4087,49730,562,production,
4088,49730,6194,production,
4089,49730,7262,production,
4090,2749,12,production,
4091,2749,376,production,
4092,2749,11391,production,
4093,2749,67171,production,
4094,9607,915,production,
4095,9607,1504,production,
4096,9607,1755,production,
4097,9607,5888,production,
4098,9607,12288,production,
4099,1830,831,production,
4100,1830,1204,production,
4101,1830,1205,production,
4102,1830,1206,production,
4103,1830,1208,production,
4104,1830,21938,production,
4105,79,724,production,
4106,79,2269,production,
4107,54054,126,production,
4108,54054,737,production,
4109,228967,5,production,
4110,228967,16615,production,
4111,46528,2965,production,
4112,27936,83,production,
4113,27936,591,production,
4114,27936,7286,production,
4115,27936,11244,production,
4116,27936,11246,production,
4117,27936,11359,production,
4118,27936,11620,production,
4119,27936,12000,production,
4120,27936,12001,production,
4121,65,23,production,
4122,65,24,production,
4123,280391,4959,production,
4124,280391,8606,production,
4125,9476,441,production,
4126,9476,1423,production,
4127,9476,53007,production,
4128,9476,53008,production,
4129,10610,2877,production,
4130,10610,3320,production,
4131,10610,73998,production,
4132,745,158,production,
4133,745,862,production,
4134,745,915,production,
4135,745,17032,production,
4136,49527,491,production,
4137,49527,5955,production,
4138,73937,290,production,
4139,73937,444,production,
4140,73937,711,production,
4141,73937,812,production,
4142,73937,5219,production,
4143,73937,12178,production,
4144,1885,441,production,
4145,1885,2596,production,
4146,1885,4267,production,
4147,168672,5,production,
4148,168672,507,production,
4149,168672,13184,production,
4150,18240,9195,production,
4151,18240,10227,production,
4152,18240,12536,production,
4153,10398,4,production,
4154,165,33,production,
4155,165,56,production,
4156,165,20448,production,
4157,240832,33,production,
4158,240832,3823,production,
4159,240832,5358,production,
4160,240832,6896,production,
4161,240832,23616,production,
4162,216015,10146,production,
4163,216015,11801,production,
4164,216015,27551,production,
4165,12279,7405,production,
4166,1645,508,production,
4167,1645,6194,production,
4168,11007,306,production,
4169,11007,3929,production,
4170,193756,33,production,
4171,193756,433,production,
4172,193756,6666,production,
4173,193756,8536,production,
4174,193756,8537,production,
4175,193756,10405,production,
4176,193756,11030,production,
4177,193756,20153,production,
4178,193756,21897,production,
4179,193756,22610,production,
4180,193756,22611,production,
4181,11287,441,production,
4182,11287,1350,production,
4183,259693,12,production,
4184,259693,444,production,
4185,259693,11565,production,
4186,259693,31375,production,
4187,259693,47502,production,
4188,259693,54392,production,
4189,259693,76907,production,
4190,37799,5,production,
4191,37799,258,production,
4192,37799,7295,production,
4193,10184,12,production,
4194,10184,19813,production,
4195,10184,51190,production,
4196,4257,7405,production,
4197,4234,85,production,
4198,4234,1600,production,
4199,4234,7405,production,
4200,196,33,production,
4201,196,56,production,
4202,196,20448,production,
4203,257091,4740,production,
4204,257091,6194,production,
4205,6114,70,production,
4206,6114,441,production,
4207,6114,2019,production,
4208,24803,5,production,
4209,24803,258,production,
4210,24803,11804,production,
4211,109410,6194,production,
4212,1213,4,production,
4213,1213,14,production,
4214,1213,679,production,
4215,1213,932,production,
4216,100042,12,production,
4217,100042,33,production,
4218,100042,1156,production,
4219,100042,19177,production,
4220,9036,2,production,
4221,9036,158,production,
4222,9036,829,production,
4223,9036,7383,production,
4224,9036,10227,production,
4225,9036,20669,production,
4226,257211,735,production,
4227,257211,6194,production,
4228,323675,33,production,
4229,323675,2780,production,
4230,323675,49968,production,
4231,323675,83397,production,
4232,9361,10210,production,
4233,1677,33,production,
4234,1677,2233,production,
4235,1677,2234,production,
4236,1677,8833,production,
4237,187,7405,production,
4238,187,10807,production,
4239,187,53009,production,
4240,7461,5,production,
4241,7461,333,production,
4242,7461,4169,production,
4243,7461,7295,production,
4244,7461,31604,production,
4245,16538,2364,production,
4246,16538,2609,production,
4247,16538,3194,production,
4248,9889,306,production,
4249,820,523,production,
4250,820,524,production,
4251,820,525,production,
4252,820,6194,production,
4253,11565,306,production,
4254,11565,508,production,
4255,11565,1171,production,
4256,11565,1838,production,
4257,11565,2646,production,
4258,11565,10104,production,
4259,11565,47635,production,
4260,11565,73956,production,
4261,11565,79036,production,
4262,6073,27,production,
4263,6073,506,production,
4264,6073,2253,production,
4265,6073,55852,production,
4266,16996,12,production,
4267,16996,2378,production,
4268,193610,306,production,
4269,193610,75017,production,
4270,19912,12,production,
4271,19912,48788,production,
4272,19912,48792,production,
4273,296098,27,production,
4274,296098,56,production,
4275,296098,264,production,
4276,296098,711,production,
4277,296098,2527,production,
4278,296098,6735,production,
4279,296098,7294,production,
4280,296098,22213,production,
4281,8007,306,production,
4282,8007,1302,production,
4283,32823,33,production,
4284,32823,158,production,
4285,32823,7295,production,
4286,32823,10105,production,
4287,4380,14,production,
4288,11551,33,production,
4289,11551,56,production,
4290,11551,7293,production,
4291,10336,12,production,
4292,10336,3907,production,
4293,10336,23364,production,
4294,11362,158,production,
4295,11362,7692,production,
4296,11362,7693,production,
4297,11362,9195,production,
4298,50348,126,production,
4299,50348,737,production,
4300,50348,1632,production,
4301,48138,264,production,
4302,48138,694,production,
4303,48138,1786,production,
4304,48138,3823,production,
4305,48138,5358,production,
4306,48138,12408,production,
4307,48138,12409,production,
4308,1124,6194,production,
4309,1124,9195,production,
4310,1124,9996,production,
4311,227159,12,production,
4312,227159,6363,production,
4313,227159,28732,production,
4314,68179,2213,production,
4315,68179,5024,production,
4316,68179,7289,production,
4317,1579,152,production,
4318,1579,4564,production,
4319,1579,9195,production,
4320,708,60,production,
4321,708,7576,production,
4322,34851,306,production,
4323,34851,1302,production,
4324,34851,6332,production,
4325,34851,10807,production,
4326,9930,33,production,
4327,9930,932,production,
4328,9930,8816,production,
4329,1586,441,production,
4330,1586,1271,production,
4331,1586,23651,production,
4332,1586,54502,production,
4333,2044,79,production,
4334,2044,829,production,
4335,2044,1143,production,
4336,2044,6194,production,
4337,9913,33,production,
4338,9913,69,production,
4339,9913,215,production,
4340,9913,12269,production,
4341,9913,12270,production,
4342,9913,12271,production,
4343,71864,2,production,
4344,10761,5,production,
4345,10761,333,production,
4346,209451,6194,production,
4347,11975,4,production,
4348,11975,14941,production,
4349,4970,441,production,
4350,4970,1786,production,
4351,4970,6194,production,
4352,11831,27,production,
4353,9096,915,production,
4354,9096,1504,production,
4355,440,306,production,
4356,440,444,production,
4357,440,1302,production,
4358,440,19747,production,
4359,11011,1302,production,
4360,11011,1885,production,
4361,11011,6194,production,
4362,10641,126,production,
4363,10641,8411,production,
4364,11172,79,production,
4365,11172,97,production,
4366,11172,10222,production,
4367,11172,19813,production,
4368,39513,33,production,
4369,39513,443,production,
4370,39513,7295,production,
4371,39513,10163,production,
4372,82687,4,production,
4373,82687,6277,production,
4374,41446,7405,production,
4375,8224,441,production,
4376,8224,1685,production,
4377,8224,9269,production,
4378,10537,23,production,
4379,10537,525,production,
4380,10537,14723,production,
4381,10537,78806,production,
4382,225886,1423,production,
4383,225886,2531,production,
4384,225886,7431,production,
4385,225886,34034,production,
4386,10385,415,production,
4387,10385,441,production,
4388,10385,9269,production,
4389,10385,67153,production,
4390,55779,12,production,
4391,55779,48788,production,
4392,55779,48792,production,
4393,10154,97,production,
4394,10154,6194,production,
4395,10647,788,production,
4396,10647,6194,production,
4397,11431,711,production,
4398,11431,1508,production,
4399,11431,6401,production,
4400,11431,6402,production,
4401,11431,19813,production,
4402,11431,73953,production,
4403,8457,4,production,
4404,8457,10105,production,
4405,188161,2531,production,
4406,188161,8789,production,
4407,188161,27451,production,
4408,188161,31470,production,
4409,8850,33,production,
4410,64685,4,production,
4411,64685,258,production,
4412,64685,6194,production,
4413,38357,11461,production,
4414,38357,11843,production,
4415,10060,4,production,
4416,10060,746,production,
4417,10060,54336,production,
4418,11398,421,production,
4419,11398,1403,production,
4420,11398,6194,production,
4421,11398,10210,production,
4422,1833,5,production,
4423,1833,436,production,
4424,1833,497,production,
4425,10391,4,production,
4426,10391,4564,production,
4427,10391,42221,production,
4428,8970,4,production,
4429,8970,2232,production,
4430,9306,12,production,
4431,11370,4077,production,
4432,11370,10828,production,
4433,11370,16850,production,
4434,11370,19944,production,
4435,11370,23770,production,
4436,11370,46195,production,
4437,11370,53010,production,
4438,11370,53011,production,
4439,12184,5,production,
4440,12184,258,production,
4441,12184,288,production,
4442,12184,2054,production,
4443,12184,7295,production,
4444,12184,10146,production,
4445,1921,788,production,
4446,1921,6194,production,
4447,1683,79,production,
4448,1683,1786,production,
4449,1683,6194,production,
4450,1683,15763,production,
4451,1683,19965,production,
4452,203,120,production,
4453,11858,1504,production,
4454,11858,9195,production,
4455,62835,3823,production,
4456,62835,5358,production,
4457,62835,6301,production,
4458,62835,6877,production,
4459,62835,6896,production,
4460,62835,11473,production,
4461,18937,6194,production,
4462,13536,174,production,
4463,13536,1171,production,
4464,13536,1403,production,
4465,13536,10958,production,
4466,13536,76490,production,
4467,15556,8411,production,
4468,10718,79,production,
4469,10718,333,production,
4470,10718,6194,production,
4471,11062,5,production,
4472,11062,97,production,
4473,10802,60,production,
4474,10802,183,production,
4475,10802,14723,production,
4476,1887,70,production,
4477,1887,441,production,
4478,1887,6542,production,
4479,1887,12387,production,
4480,1887,20637,production,
4481,1887,20638,production,
4482,6071,306,production,
4483,10461,1403,production,
4484,10461,6194,production,
4485,10461,10210,production,
4486,10461,22351,production,
4487,80278,491,production,
4488,80278,2674,production,
4489,80278,8111,production,
4490,80278,9335,production,
4491,80278,9974,production,
4492,80278,18309,production,
4493,80278,21632,production,
4494,80278,53490,production,
4495,80278,53491,production,
4496,12704,5,production,
4497,10315,306,production,
4498,10315,508,production,
4499,10315,9350,production,
4500,10315,23449,production,
4501,16643,508,production,
4502,16643,1171,production,
4503,16643,1302,production,
4504,16643,10104,production,
4505,16643,77845,production,
4506,16643,81134,production,
4507,2687,508,production,
4508,2687,644,production,
4509,2687,5358,production,
4510,2687,6194,production,
4511,2687,67992,production,
4512,194,591,production,
4513,194,592,production,
4514,194,4411,production,
4515,194,5358,production,
4516,194,12000,production,
4517,194,23446,production,
4518,194,25020,production,
4519,194,27897,production,
4520,194,30994,production,
4521,11025,813,production,
4522,11025,6130,production,
4523,11025,6194,production,
4524,8849,4,production,
4525,8849,57751,production,
4526,78698,33,production,
4527,78698,10039,production,
4528,78698,10163,production,
4529,30943,441,production,
4530,30943,1236,production,
4531,9544,1070,production,
4532,9544,1403,production,
4533,9544,2193,production,
4534,9544,2982,production,
4535,9544,16850,production,
4536,9544,19944,production,
4537,9544,46195,production,
4538,9544,48618,production,
4539,24418,33,production,
4540,7288,14,production,
4541,7288,2214,production,
4542,14655,7405,production,
4543,24575,1584,production,
4544,10366,559,production,
4545,10366,12968,production,
4546,19898,248,production,
4547,19898,5755,production,
4548,4965,7405,production,
4549,4965,12552,production,
4550,4965,21635,production,
4551,4965,21636,production,
4552,15074,4,production,
4553,15074,16849,production,
4554,15074,16850,production,
4555,56715,9,production,
4556,56715,915,production,
4557,56715,5330,production,
4558,1272,284,production,
4559,1272,289,production,
4560,1272,2452,production,
4561,1272,20478,production,
4562,72358,4,production,
4563,72358,27,production,
4564,72358,831,production,
4565,72358,6024,production,
4566,20542,3796,production,
4567,20542,11623,production,
4568,266396,694,production,
4569,266396,1885,production,
4570,266396,3823,production,
4571,266396,5358,production,
4572,266396,9974,production,
4573,266396,11068,production,
4574,266396,20664,production,
4575,266396,35559,production,
4576,266396,58772,production,
4577,266396,58773,production,
4578,266396,58774,production,
4579,9978,2268,production,
4580,9978,7289,production,
4581,9978,22514,production,
4582,8271,4,production,
4583,8271,27,production,
4584,8271,2363,production,
4585,8271,4607,production,
4586,10428,60,production,
4587,10428,87394,production,
4588,5353,763,production,
4589,11934,1382,production,
4590,11934,1885,production,
4591,11934,6194,production,
4592,11934,10163,production,
4593,11934,23873,production,
4594,14392,5346,production,
4595,14392,5552,production,
4596,14392,5636,production,
4597,14392,6838,production,
4598,14392,11414,production,
4599,14392,11417,production,
4600,14392,12183,production,
4601,14392,12184,production,
4602,14392,14714,production,
4603,19495,856,production,
4604,19495,3622,production,
4605,19495,3623,production,
4606,19495,3624,production,
4607,110415,7036,production,
4608,110415,7270,production,
4609,110415,11345,production,
4610,110415,21122,production,
4611,110415,34725,production,
4612,77459,1075,production,
4613,77459,8992,production,
4614,26486,9195,production,
4615,26486,10227,production,
4616,26486,59952,production,
4617,26486,59955,production,
4618,9495,14,production,
4619,9495,4028,production,
4620,9495,4029,production,
4621,9495,4030,production,
4622,9495,6455,production,
4623,256040,57946,production,
4624,24420,12,production,
4625,24420,81,production,
4626,24420,8073,production,
4627,24420,23046,production,
4628,1257,33,production,
4629,1257,12026,production,
4630,62214,8601,production,
4631,16320,33,production,
4632,16320,17032,production,
4633,8842,4,production,
4634,8842,53673,production,
4635,8842,53904,production,
4636,8842,53905,production,
4637,8842,53906,production,
4638,9531,6194,production,
4639,9531,51861,production,
4640,9531,51903,production,
4641,64807,975,production,
4642,64807,6194,production,
4643,12289,656,production,
4644,12289,2812,production,
4645,12289,3491,production,
4646,11529,9195,production,
4647,20943,126,production,
4648,20943,7295,production,
4649,9099,23,production,
4650,9099,33,production,
4651,9488,7405,production,
4652,193,4,production,
4653,44865,308,production,
4654,44865,539,production,
4655,44865,856,production,
4656,44865,13184,production,
4657,44865,26492,production,
4658,44865,35050,production,
4659,55787,290,production,
4660,55787,444,production,
4661,55787,711,production,
4662,55787,7717,production,
4663,55787,10893,production,
4664,257932,60714,production,
4665,10400,33,production,
4666,10400,919,production,
4667,10400,10619,production,
4668,1957,8880,production,
4669,10833,1302,production,
4670,10833,8411,production,
4671,256961,5,production,
4672,256961,2608,production,
4673,256961,3045,production,
4674,256961,7431,production,
4675,256961,34034,production,
4676,256961,46222,production,
4677,5852,1171,production,
4678,5852,10210,production,
4679,5852,22351,production,
4680,5852,89132,production,
4681,5852,89133,production,
4682,12312,508,production,
4683,12312,711,production,
4684,12312,824,production,
4685,12312,1171,production,
4686,12312,81134,production,
4687,622,208,production,
4688,622,353,production,
4689,622,354,production,
4690,622,355,production,
4691,622,357,production,
4692,622,2188,production,
4693,622,3315,production,
4694,622,3823,production,
4695,622,5358,production,
4696,622,9335,production,
4697,11306,5,production,
4698,11306,97,production,
4699,11306,10153,production,
4700,12508,788,production,
4701,12508,6194,production,
4702,12508,12245,production,
4703,12508,89134,production,
4704,12508,89135,production,
4705,25793,4424,production,
4706,10534,915,production,
4707,10534,1644,production,
4708,10534,1645,production,
4709,1091,33,production,
4710,1091,662,production,
4711,87421,1225,production,
4712,87421,14718,production,
4713,87421,23634,production,
4714,10871,4,production,
4715,10871,1280,production,
4716,10871,11661,production,
4717,13503,7405,production,
4718,13600,4171,production,
4719,13600,10221,production,
4720,68722,178,production,
4721,68722,308,production,
4722,68722,13184,production,
4723,14324,289,production,
4724,14324,1216,production,
4725,14324,10308,production,
4726,14324,16923,production,
4727,14324,17234,production,
4728,14324,20395,production,
4729,14325,1302,production,
4730,14325,7295,production,
4731,14325,59972,production,
4732,299687,5,production,
4733,299687,3281,production,
4734,299687,12139,production,
4735,299687,34034,production,
4736,312221,12,production,
4737,312221,6194,production,
4738,312221,8411,production,
4739,312221,88686,production,
4740,23168,923,production,
4741,23168,3281,production,
4742,23168,3528,production,
4743,23168,6194,production,
4744,76494,1088,production,
4745,76494,1632,production,
4746,76494,11317,production,
4747,76494,19577,production,
4748,4944,2092,production,
4749,4944,5870,production,
4750,4944,7295,production,
4751,4944,10146,production,
4752,4944,10163,production,
4753,10488,10221,production,
4754,96721,163,production,
4755,96721,10163,production,
4756,96721,10246,production,
4757,96721,11448,production,
4758,96721,31922,production,
4759,334,12,production,
4760,334,178,production,
4761,334,179,production,
4762,23742,6194,production,
4763,259694,12,production,
4764,259694,2214,production,
4765,259694,6127,production,
4766,62837,1088,production,
4767,62837,10280,production,
4768,8966,491,production,
4769,8966,4000,production,
4770,8966,5218,production,
4771,8966,11843,production,
4772,8966,12292,production,
4773,8966,57750,production,
4774,8470,12,production,
4775,8470,17106,production,
4776,8470,23019,production,
4777,11001,5,production,
4778,138832,12,production,
4779,138832,6363,production,
4780,138832,7364,production,
4781,138832,16791,production,
4782,138832,17929,production,
4783,138832,31073,production,
4784,16911,3451,production,
4785,16911,5630,production,
4786,16911,22691,production,
4787,16911,46831,production,
4788,2163,4,production,
4789,2163,10308,production,
4790,2163,10355,production,
4791,36670,427,production,
4792,36670,67984,production,
4793,36670,67985,production,
4794,23048,60,production,
4795,23048,8411,production,
4796,23048,12886,production,
4797,227735,1088,production,
4798,227735,5420,production,
4799,227735,12626,production,
4800,227735,68621,production,
4801,2155,7405,production,
4802,2155,12552,production,
4803,222936,258,production,
4804,222936,485,production,
4805,31908,5,production,
4806,31908,97,production,
4807,10219,33,production,
4808,10219,862,production,
4809,48171,12,production,
4810,48171,1836,production,
4811,48171,2735,production,
4812,48171,17336,production,
4813,48171,20419,production,
4814,48171,21211,production,
4815,48171,21212,production,
4816,782,5,production,
4817,782,216,production,
4818,75531,33,production,
4819,75531,762,production,
4820,75531,882,production,
4821,75531,3324,production,
4822,75531,4650,production,
4823,75531,7237,production,
4824,75531,10513,production,
4825,11802,2659,production,
4826,11802,2885,production,
4827,11802,3539,production,
4828,11802,81138,production,
4829,11802,81139,production,
4830,9776,27,production,
4831,9776,36390,production,
4832,18785,923,production,
4833,18785,3527,production,
4834,18785,6194,production,
4835,18785,12235,production,
4836,365222,4054,production,
4837,817,12,production,
4838,817,595,production,
4839,268,1382,production,
4840,268,4357,production,
4841,268,6194,production,
4842,943,1885,production,
4843,943,6194,production,
4844,22881,1088,production,
4845,22881,12193,production,
4846,22881,12194,production,
4847,10054,7405,production,
4848,10054,10807,production,
4849,10054,53009,production,
4850,51540,12,production,
4851,51540,12007,production,
4852,44264,4,production,
4853,44264,258,production,
4854,44264,2092,production,
4855,44264,6277,production,
4856,350,306,production,
4857,350,444,production,
4858,350,445,production,
4859,350,682,production,
4860,350,711,production,
4861,152,4,production,
4862,109431,4403,production,
4863,109431,37361,production,
4864,109431,37362,production,
4865,1598,33,production,
4866,1598,56,production,
4867,1598,691,production,
4868,1598,11391,production,
4869,8065,5,production,
4870,8065,7295,production,
4871,271718,33,production,
4872,271718,3341,production,
4873,271718,6452,production,
4874,271718,10105,production,
4875,11638,5,production,
4876,11638,508,production,
4877,11638,787,production,
4878,11638,10239,production,
4879,409,14,production,
4880,409,12204,production,
4881,2118,508,production,
4882,2118,2428,production,
4883,2118,6194,production,
4884,11459,2,production,
4885,11459,3538,production,
4886,11459,56980,production,
4887,10806,4,production,
4888,10806,10355,production,
4889,9348,8411,production,
4890,377,12,production,
4891,377,1531,production,
4892,8843,12,production,
4893,8843,1565,production,
4894,8843,11152,production,
4895,8843,26083,production,
4896,8843,26084,production,
4897,9313,8213,production,
4898,39486,2,production,
4899,39486,22880,production,
4900,39486,22881,production,
4901,1273,308,production,
4902,1273,3463,production,
4903,1273,6194,production,
4904,1273,30900,production,
4905,1273,70995,production,
4906,13920,497,production,
4907,13920,2184,production,
4908,50544,97,production,
4909,50544,3287,production,
4910,50544,7291,production,
4911,325133,33,production,
4912,325133,10338,production,
4913,325133,16615,production,
4914,325133,17393,production,
4915,140823,2,production,
4916,140823,288,production,
4917,140823,2054,production,
4918,140823,6747,production,
4919,140823,21079,production,
4920,1883,182,production,
4921,1883,4319,production,
4922,1883,6194,production,
4923,89492,10105,production,
4924,22949,2,production,
4925,22949,870,production,
4926,12437,126,production,
4927,12437,3287,production,
4928,12437,7738,production,
4929,12437,7739,production,
4930,2959,79,production,
4931,2959,3929,production,
4932,2959,6194,production,
4933,2959,11317,production,
4934,2959,49326,production,
4935,2959,49327,production,
4936,9957,5,production,
4937,9957,497,production,
4938,9957,2608,production,
4939,11648,598,production,
4940,11648,6194,production,
